date_value,country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic
2020-02-20,Australia,15,0,0,0,1
2020-02-20,Belgium,1,0,0,0,1
2020-02-20,Cambodia,1,0,0,0,1
2020-02-20,Canada,8,0,0,0,1
2020-02-20,China,75077,2238,458,122,1
2020-02-20,Egypt,1,0,0,0,1
2020-02-20,Finland,1,0,0,0,1
2020-02-20,France,12,1,0,0,1
2020-02-20,Germany,16,0,0,0,1
2020-02-20,India,3,0,0,0,1
2020-02-20,Iran,5,2,3,0,1
2020-02-20,Italy,3,0,0,0,1
2020-02-20,Japan,95,2,10,0,1
2020-02-20,Malaysia,22,0,0,0,1
2020-02-20,Nepal,1,0,0,0,1
2020-02-20,Philippines,3,1,0,0,1
2020-02-20,Russia,2,0,0,0,1
2020-02-20,Singapore,84,0,0,0,1
2020-02-20,South Korea,104,1,73,1,1
2020-02-20,Spain,2,0,0,0,1
2020-02-20,Sri Lanka,1,0,0,0,1
2020-02-20,Sweden,1,0,0,0,1
2020-02-20,Taiwan*,24,1,1,0,1
2020-02-20,Thailand,35,0,0,0,1
2020-02-20,US,13,0,0,0,1
2020-02-20,United Arab Emirates,9,0,0,0,1
2020-02-20,United Kingdom,22,0,2,0,1
2020-02-20,Vietnam,16,0,0,0,1
2020-02-21,Australia,15,0,0,0,1
2020-02-21,Belgium,1,0,0,0,1
2020-02-21,Cambodia,1,0,0,0,1
2020-02-21,Canada,9,0,1,0,1
2020-02-21,China,75550,2238,473,0,1
2020-02-21,Egypt,1,0,0,0,1
2020-02-21,Finland,1,0,0,0,1
2020-02-21,France,12,1,0,0,1
2020-02-21,Germany,16,0,0,0,1
2020-02-21,India,3,0,0,0,1
2020-02-21,Iran,18,4,13,2,1
2020-02-21,Israel,1,0,1,0,1
2020-02-21,Italy,20,1,17,1,1
2020-02-21,Japan,112,2,17,0,1
2020-02-21,Lebanon,1,0,1,0,1
2020-02-21,Malaysia,22,0,0,0,1
2020-02-21,Nepal,1,0,0,0,1
2020-02-21,Philippines,3,1,0,0,1
2020-02-21,Russia,2,0,0,0,1
2020-02-21,Singapore,85,0,1,0,1
2020-02-21,South Korea,204,2,100,1,1
2020-02-21,Spain,2,0,0,0,1
2020-02-21,Sri Lanka,1,0,0,0,1
2020-02-21,Sweden,1,0,0,0,1
2020-02-21,Taiwan*,26,1,2,0,1
2020-02-21,Thailand,35,0,0,0,1
2020-02-21,US,15,0,2,0,1
2020-02-21,United Arab Emirates,9,0,0,0,1
2020-02-21,United Kingdom,23,0,1,0,1
2020-02-21,Vietnam,16,0,0,0,1
2020-02-22,Australia,15,0,0,0,1
2020-02-22,Belgium,1,0,0,0,1
2020-02-22,Cambodia,1,0,0,0,1
2020-02-22,Canada,9,0,0,0,1
2020-02-22,China,77001,2443,1451,205,1
2020-02-22,Egypt,1,0,0,0,1
2020-02-22,Finland,1,0,0,0,1
2020-02-22,France,12,1,0,0,1
2020-02-22,Germany,16,0,0,0,1
2020-02-22,India,3,0,0,0,1
2020-02-22,Iran,28,5,10,1,1
2020-02-22,Israel,1,0,0,0,1
2020-02-22,Italy,62,2,42,1,1
2020-02-22,Japan,137,2,25,0,1
2020-02-22,Lebanon,1,0,0,0,1
2020-02-22,Malaysia,22,0,0,0,1
2020-02-22,Nepal,1,0,0,0,1
2020-02-22,Philippines,3,1,0,0,1
2020-02-22,Russia,2,0,0,0,1
2020-02-22,Singapore,85,0,0,0,1
2020-02-22,South Korea,433,2,229,0,1
2020-02-22,Spain,2,0,0,0,1
2020-02-22,Sri Lanka,1,0,0,0,1
2020-02-22,Sweden,1,0,0,0,1
2020-02-22,Taiwan*,26,1,0,0,1
2020-02-22,Thailand,35,0,0,0,1
2020-02-22,US,15,0,0,0,1
2020-02-22,United Arab Emirates,13,0,4,0,1
2020-02-22,United Kingdom,23,0,0,0,1
2020-02-22,Vietnam,16,0,0,0,1
2020-02-23,Australia,15,0,0,0,1
2020-02-23,Belgium,1,0,0,0,1
2020-02-23,Cambodia,1,0,0,0,1
2020-02-23,Canada,9,0,0,0,1
2020-02-23,Chile,2,0,2,0,1
2020-02-23,China,77022,2445,21,2,1
2020-02-23,Egypt,1,0,0,0,1
2020-02-23,Finland,1,0,0,0,1
2020-02-23,France,12,1,0,0,1
2020-02-23,Germany,16,0,0,0,1
2020-02-23,India,3,0,0,0,1
2020-02-23,Iran,43,8,15,3,1
2020-02-23,Israel,1,0,0,0,1
2020-02-23,Italy,155,3,93,1,1
2020-02-23,Japan,149,2,12,0,1
2020-02-23,Lebanon,1,0,0,0,1
2020-02-23,Malaysia,22,0,0,0,1
2020-02-23,Nepal,1,0,0,0,1
2020-02-23,Philippines,3,1,0,0,1
2020-02-23,Russia,2,0,0,0,1
2020-02-23,Singapore,89,0,4,0,1
2020-02-23,South Korea,602,6,169,4,1
2020-02-23,Spain,2,0,0,0,1
2020-02-23,Sri Lanka,1,0,0,0,1
2020-02-23,Sweden,1,0,0,0,1
2020-02-23,Taiwan*,28,1,2,0,1
2020-02-23,Thailand,35,0,0,0,1
2020-02-23,US,15,0,0,0,1
2020-02-23,United Arab Emirates,13,0,0,0,1
2020-02-23,United Kingdom,28,0,5,0,1
2020-02-23,Vietnam,16,0,0,0,1
2020-02-24,Afghanistan,1,0,1,0,1
2020-02-24,Australia,15,0,0,0,1
2020-02-24,Bahrain,1,0,1,0,1
2020-02-24,Belgium,1,0,0,0,1
2020-02-24,Cambodia,1,0,0,0,1
2020-02-24,Canada,10,0,1,0,1
2020-02-24,Chile,2,0,0,0,1
2020-02-24,China,77241,2595,219,150,1
2020-02-24,Egypt,1,0,0,0,1
2020-02-24,Finland,1,0,0,0,1
2020-02-24,France,12,1,0,0,1
2020-02-24,Germany,16,0,0,0,1
2020-02-24,India,3,0,0,0,1
2020-02-24,Iran,61,12,18,4,1
2020-02-24,Iraq,1,0,1,0,1
2020-02-24,Israel,1,0,0,0,1
2020-02-24,Italy,229,7,74,4,1
2020-02-24,Japan,160,2,11,0,1
2020-02-24,Kuwait,1,0,1,0,1
2020-02-24,Lebanon,1,0,0,0,1
2020-02-24,Malaysia,22,0,0,0,1
2020-02-24,Nepal,1,0,0,0,1
2020-02-24,Oman,2,0,2,0,1
2020-02-24,Philippines,3,1,0,0,1
2020-02-24,Russia,2,0,0,0,1
2020-02-24,Singapore,89,0,0,0,1
2020-02-24,South Korea,833,8,231,2,1
2020-02-24,Spain,2,0,0,0,1
2020-02-24,Sri Lanka,1,0,0,0,1
2020-02-24,Sweden,1,0,0,0,1
2020-02-24,Taiwan*,30,1,2,0,1
2020-02-24,Thailand,35,0,0,0,1
2020-02-24,US,15,0,0,0,1
2020-02-24,United Arab Emirates,13,0,0,0,1
2020-02-24,United Kingdom,30,0,2,0,1
2020-02-24,Vietnam,16,0,0,0,1
2020-02-25,Afghanistan,1,0,0,0,1
2020-02-25,Algeria,1,0,1,0,1
2020-02-25,Australia,15,0,0,0,1
2020-02-25,Austria,2,0,2,0,1
2020-02-25,Bahrain,23,0,22,0,1
2020-02-25,Belgium,1,0,0,0,1
2020-02-25,Cambodia,1,0,0,0,1
2020-02-25,Canada,11,0,1,0,1
2020-02-25,Chile,2,0,0,0,1
2020-02-25,China,77754,2665,513,70,1
2020-02-25,Croatia,1,0,1,0,1
2020-02-25,Egypt,1,0,0,0,1
2020-02-25,Finland,1,0,0,0,1
2020-02-25,France,14,1,2,0,1
2020-02-25,Germany,17,0,1,0,1
2020-02-25,India,3,0,0,0,1
2020-02-25,Iran,95,16,34,4,1
2020-02-25,Iraq,1,0,0,0,1
2020-02-25,Israel,1,0,0,0,1
2020-02-25,Italy,322,10,93,3,1
2020-02-25,Japan,173,3,13,1,1
2020-02-25,Kuwait,11,0,10,0,1
2020-02-25,Lebanon,1,0,0,0,1
2020-02-25,Malaysia,22,0,0,0,1
2020-02-25,Nepal,1,0,0,0,1
2020-02-25,Oman,2,0,0,0,1
2020-02-25,Pakistan,2,0,2,0,1
2020-02-25,Philippines,3,1,0,0,1
2020-02-25,Russia,2,0,0,0,1
2020-02-25,Singapore,91,0,2,0,1
2020-02-25,South Korea,977,10,144,2,1
2020-02-25,Spain,6,0,4,0,1
2020-02-25,Sri Lanka,1,0,0,0,1
2020-02-25,Sweden,1,0,0,0,1
2020-02-25,Switzerland,1,0,1,0,1
2020-02-25,Taiwan*,31,1,1,0,1
2020-02-25,Thailand,37,0,2,0,1
2020-02-25,US,15,0,0,0,1
2020-02-25,United Arab Emirates,13,0,0,0,1
2020-02-25,United Kingdom,34,0,4,0,1
2020-02-25,Vietnam,16,0,0,0,1
2020-02-26,Afghanistan,1,0,0,0,1
2020-02-26,Algeria,1,0,0,0,1
2020-02-26,Australia,15,0,0,0,1
2020-02-26,Austria,2,0,0,0,1
2020-02-26,Bahrain,33,0,10,0,1
2020-02-26,Belgium,1,0,0,0,1
2020-02-26,Brazil,1,0,1,0,1
2020-02-26,Cambodia,1,0,0,0,1
2020-02-26,Canada,11,0,0,0,1
2020-02-26,Chile,2,0,0,0,1
2020-02-26,China,78166,2717,412,52,1
2020-02-26,Croatia,3,0,2,0,1
2020-02-26,Egypt,1,0,0,0,1
2020-02-26,Finland,2,0,1,0,1
2020-02-26,France,18,2,4,1,1
2020-02-26,Georgia,1,0,1,0,1
2020-02-26,Germany,27,0,10,0,1
2020-02-26,Greece,1,0,1,0,1
2020-02-26,India,3,0,0,0,1
2020-02-26,Iran,139,19,44,3,1
2020-02-26,Iraq,5,0,4,0,1
2020-02-26,Israel,2,0,1,0,1
2020-02-26,Italy,453,12,131,2,1
2020-02-26,Japan,192,3,19,0,1
2020-02-26,Kuwait,26,0,15,0,1
2020-02-26,Lebanon,2,0,1,0,1
2020-02-26,Malaysia,22,0,0,0,1
2020-02-26,Nepal,1,0,0,0,1
2020-02-26,North Macedonia,1,0,1,0,1
2020-02-26,Norway,1,0,1,0,1
2020-02-26,Oman,4,0,2,0,1
2020-02-26,Pakistan,2,0,0,0,1
2020-02-26,Philippines,3,1,0,0,1
2020-02-26,Romania,1,0,1,0,1
2020-02-26,Russia,2,0,0,0,1
2020-02-26,Singapore,93,0,2,0,1
2020-02-26,South Korea,1261,12,284,2,1
2020-02-26,Spain,13,0,7,0,1
2020-02-26,Sri Lanka,1,0,0,0,1
2020-02-26,Sweden,2,0,1,0,1
2020-02-26,Switzerland,1,0,0,0,1
2020-02-26,Taiwan*,32,1,1,0,1
2020-02-26,Thailand,40,0,3,0,1
2020-02-26,US,15,0,0,0,1
2020-02-26,United Arab Emirates,13,0,0,0,1
2020-02-26,United Kingdom,37,0,3,0,1
2020-02-26,Vietnam,16,0,0,0,1
2020-02-27,Afghanistan,1,0,0,0,1
2020-02-27,Algeria,1,0,0,0,1
2020-02-27,Australia,15,0,0,0,1
2020-02-27,Austria,3,0,1,0,1
2020-02-27,Bahrain,33,0,0,0,1
2020-02-27,Belgium,1,0,0,0,1
2020-02-27,Brazil,1,0,0,0,1
2020-02-27,Cambodia,1,0,0,0,1
2020-02-27,Canada,13,0,2,0,1
2020-02-27,Chile,2,0,0,0,1
2020-02-27,China,78600,2746,434,29,1
2020-02-27,Croatia,3,0,0,0,1
2020-02-27,Denmark,1,0,1,0,1
2020-02-27,Egypt,1,0,0,0,1
2020-02-27,Estonia,1,0,1,0,1
2020-02-27,Finland,2,0,0,0,1
2020-02-27,France,38,2,20,0,1
2020-02-27,Georgia,1,0,0,0,1
2020-02-27,Germany,46,0,19,0,1
2020-02-27,Greece,3,0,2,0,1
2020-02-27,India,3,0,0,0,1
2020-02-27,Iran,245,26,106,7,1
2020-02-27,Iraq,7,0,2,0,1
2020-02-27,Israel,3,0,1,0,1
2020-02-27,Italy,655,17,202,5,1
2020-02-27,Japan,218,4,26,1,1
2020-02-27,Kuwait,43,0,17,0,1
2020-02-27,Lebanon,2,0,0,0,1
2020-02-27,Malaysia,23,0,1,0,1
2020-02-27,Nepal,1,0,0,0,1
2020-02-27,Netherlands,1,0,1,0,1
2020-02-27,North Macedonia,1,0,0,0,1
2020-02-27,Norway,1,0,0,0,1
2020-02-27,Oman,4,0,0,0,1
2020-02-27,Pakistan,2,0,0,0,1
2020-02-27,Philippines,3,1,0,0,1
2020-02-27,Romania,1,0,0,0,1
2020-02-27,Russia,2,0,0,0,1
2020-02-27,San Marino,1,0,1,0,1
2020-02-27,Singapore,93,0,0,0,1
2020-02-27,South Korea,1766,13,505,1,1
2020-02-27,Spain,15,0,2,0,1
2020-02-27,Sri Lanka,1,0,0,0,1
2020-02-27,Sweden,7,0,5,0,1
2020-02-27,Switzerland,8,0,7,0,1
2020-02-27,Taiwan*,32,1,0,0,1
2020-02-27,Thailand,40,0,0,0,1
2020-02-27,US,16,0,1,0,1
2020-02-27,United Arab Emirates,13,0,0,0,1
2020-02-27,United Kingdom,44,0,7,0,1
2020-02-27,Vietnam,16,0,0,0,1
2020-02-28,Afghanistan,1,0,0,0,1
2020-02-28,Algeria,1,0,0,0,1
2020-02-28,Australia,15,0,0,0,1
2020-02-28,Austria,3,0,0,0,1
2020-02-28,Bahrain,36,0,3,0,1
2020-02-28,Belarus,1,0,1,0,1
2020-02-28,Belgium,1,0,0,0,1
2020-02-28,Brazil,1,0,0,0,1
2020-02-28,Cambodia,1,0,0,0,1
2020-02-28,Canada,14,0,1,0,1
2020-02-28,Chile,2,0,0,0,1
2020-02-28,China,78928,2790,328,44,1
2020-02-28,Croatia,5,0,2,0,1
2020-02-28,Denmark,1,0,0,0,1
2020-02-28,Egypt,1,0,0,0,1
2020-02-28,Estonia,1,0,0,0,1
2020-02-28,Finland,2,0,0,0,1
2020-02-28,France,57,2,19,0,1
2020-02-28,Georgia,1,0,0,0,1
2020-02-28,Germany,48,0,2,0,1
2020-02-28,Greece,4,0,1,0,1
2020-02-28,Iceland,1,0,1,0,1
2020-02-28,India,3,0,0,0,1
2020-02-28,Iran,388,34,143,8,1
2020-02-28,Iraq,7,0,0,0,1
2020-02-28,Israel,4,0,1,0,1
2020-02-28,Italy,888,21,233,4,1
2020-02-28,Japan,236,5,18,1,1
2020-02-28,Kuwait,45,0,2,0,1
2020-02-28,Lebanon,2,0,0,0,1
2020-02-28,Lithuania,1,0,1,0,1
2020-02-28,Malaysia,23,0,0,0,1
2020-02-28,Mexico,1,0,1,0,1
2020-02-28,Nepal,1,0,0,0,1
2020-02-28,Netherlands,1,0,0,0,1
2020-02-28,New Zealand,1,0,1,0,1
2020-02-28,Nigeria,1,0,1,0,1
2020-02-28,North Macedonia,1,0,0,0,1
2020-02-28,Norway,6,0,5,0,1
2020-02-28,Oman,4,0,0,0,1
2020-02-28,Pakistan,4,0,2,0,1
2020-02-28,Philippines,3,1,0,0,1
2020-02-28,Romania,3,0,2,0,1
2020-02-28,Russia,2,0,0,0,1
2020-02-28,San Marino,1,0,0,0,1
2020-02-28,Singapore,93,0,0,0,1
2020-02-28,South Korea,2337,13,571,0,1
2020-02-28,Spain,32,0,17,0,1
2020-02-28,Sri Lanka,1,0,0,0,1
2020-02-28,Sweden,7,0,0,0,1
2020-02-28,Switzerland,8,0,0,0,1
2020-02-28,Taiwan*,34,1,2,0,1
2020-02-28,Thailand,41,0,1,0,1
2020-02-28,US,16,0,0,0,1
2020-02-28,United Arab Emirates,19,0,6,0,1
2020-02-28,United Kingdom,56,0,12,0,1
2020-02-28,Vietnam,16,0,0,0,1
2020-02-29,Afghanistan,1,0,0,0,1
2020-02-29,Algeria,1,0,0,0,1
2020-02-29,Australia,25,0,10,0,1
2020-02-29,Austria,9,0,6,0,1
2020-02-29,Bahrain,41,0,5,0,1
2020-02-29,Belarus,1,0,0,0,1
2020-02-29,Belgium,1,0,0,0,1
2020-02-29,Brazil,2,0,1,0,1
2020-02-29,Cambodia,1,0,0,0,1
2020-02-29,Canada,20,0,6,0,1
2020-02-29,Chile,2,0,0,0,1
2020-02-29,China,79356,2837,428,47,1
2020-02-29,Croatia,6,0,1,0,1
2020-02-29,Denmark,3,0,2,0,1
2020-02-29,Egypt,1,0,0,0,1
2020-02-29,Estonia,1,0,0,0,1
2020-02-29,Finland,3,0,1,0,1
2020-02-29,France,100,2,43,0,1
2020-02-29,Georgia,1,0,0,0,1
2020-02-29,Germany,79,0,31,0,1
2020-02-29,Greece,4,0,0,0,1
2020-02-29,Iceland,1,0,0,0,1
2020-02-29,India,3,0,0,0,1
2020-02-29,Iran,593,43,205,9,1
2020-02-29,Iraq,13,0,6,0,1
2020-02-29,Ireland,1,0,1,0,1
2020-02-29,Israel,7,0,3,0,1
2020-02-29,Italy,1128,29,240,8,1
2020-02-29,Japan,245,6,9,1,1
2020-02-29,Kuwait,45,0,0,0,1
2020-02-29,Lebanon,4,0,2,0,1
2020-02-29,Lithuania,1,0,0,0,1
2020-02-29,Luxembourg,1,0,1,0,1
2020-02-29,Malaysia,25,0,2,0,1
2020-02-29,Mexico,4,0,3,0,1
2020-02-29,Monaco,1,0,1,0,1
2020-02-29,Nepal,1,0,0,0,1
2020-02-29,Netherlands,6,0,5,0,1
2020-02-29,New Zealand,1,0,0,0,1
2020-02-29,Nigeria,1,0,0,0,1
2020-02-29,North Macedonia,1,0,0,0,1
2020-02-29,Norway,15,0,9,0,1
2020-02-29,Oman,6,0,2,0,1
2020-02-29,Pakistan,4,0,0,0,1
2020-02-29,Philippines,3,1,0,0,1
2020-02-29,Qatar,1,0,1,0,1
2020-02-29,Romania,3,0,0,0,1
2020-02-29,Russia,2,0,0,0,1
2020-02-29,San Marino,1,0,0,0,1
2020-02-29,Singapore,102,0,9,0,1
2020-02-29,South Korea,3150,16,813,3,1
2020-02-29,Spain,45,0,13,0,1
2020-02-29,Sri Lanka,1,0,0,0,1
2020-02-29,Sweden,12,0,5,0,1
2020-02-29,Switzerland,18,0,10,0,1
2020-02-29,Taiwan*,39,1,5,0,1
2020-02-29,Thailand,42,0,1,0,1
2020-02-29,US,24,1,8,1,1
2020-02-29,United Arab Emirates,21,0,2,0,1
2020-02-29,United Kingdom,61,0,5,0,1
2020-02-29,Vietnam,16,0,0,0,1
2020-03-01,Afghanistan,1,0,0,0,1
2020-03-01,Algeria,1,0,0,0,1
2020-03-01,Armenia,1,0,1,0,1
2020-03-01,Australia,27,1,2,1,1
2020-03-01,Austria,14,0,5,0,1
2020-03-01,Azerbaijan,3,0,3,0,1
2020-03-01,Bahrain,47,0,6,0,1
2020-03-01,Belarus,1,0,0,0,1
2020-03-01,Belgium,2,0,1,0,1
2020-03-01,Brazil,2,0,0,0,1
2020-03-01,Cambodia,1,0,0,0,1
2020-03-01,Canada,24,0,4,0,1
2020-03-01,Chile,9,0,7,0,1
2020-03-01,China,79932,2872,576,35,1
2020-03-01,Croatia,7,0,1,0,1
2020-03-01,Czechia,3,0,3,0,1
2020-03-01,Denmark,4,0,1,0,1
2020-03-01,Dominican Republic,1,0,1,0,1
2020-03-01,Ecuador,6,0,6,0,1
2020-03-01,Egypt,2,0,1,0,1
2020-03-01,Estonia,1,0,0,0,1
2020-03-01,Finland,6,0,3,0,1
2020-03-01,France,130,2,30,0,1
2020-03-01,Georgia,3,0,2,0,1
2020-03-01,Germany,130,0,51,0,1
2020-03-01,Greece,7,0,3,0,1
2020-03-01,Iceland,3,0,2,0,1
2020-03-01,India,3,0,0,0,1
2020-03-01,Iran,978,54,385,11,1
2020-03-01,Iraq,19,0,6,0,1
2020-03-01,Ireland,1,0,0,0,1
2020-03-01,Israel,10,0,3,0,1
2020-03-01,Italy,1694,34,566,5,1
2020-03-01,Japan,259,6,14,0,1
2020-03-01,Kuwait,45,0,0,0,1
2020-03-01,Lebanon,10,0,6,0,1
2020-03-01,Lithuania,1,0,0,0,1
2020-03-01,Luxembourg,1,0,0,0,1
2020-03-01,Malaysia,29,0,4,0,1
2020-03-01,Mexico,5,0,1,0,1
2020-03-01,Monaco,1,0,0,0,1
2020-03-01,Nepal,1,0,0,0,1
2020-03-01,Netherlands,10,0,4,0,1
2020-03-01,New Zealand,1,0,0,0,1
2020-03-01,Nigeria,1,0,0,0,1
2020-03-01,North Macedonia,1,0,0,0,1
2020-03-01,Norway,19,0,4,0,1
2020-03-01,Oman,6,0,0,0,1
2020-03-01,Pakistan,4,0,0,0,1
2020-03-01,Philippines,3,1,0,0,1
2020-03-01,Qatar,3,0,2,0,1
2020-03-01,Romania,3,0,0,0,1
2020-03-01,Russia,2,0,0,0,1
2020-03-01,San Marino,1,0,0,0,1
2020-03-01,Singapore,106,0,4,0,1
2020-03-01,South Korea,3736,17,586,1,1
2020-03-01,Spain,84,0,39,0,1
2020-03-01,Sri Lanka,1,0,0,0,1
2020-03-01,Sweden,14,0,2,0,1
2020-03-01,Switzerland,27,0,9,0,1
2020-03-01,Taiwan*,40,1,1,0,1
2020-03-01,Thailand,42,1,0,1,1
2020-03-01,US,30,1,6,0,1
2020-03-01,United Arab Emirates,21,0,0,0,1
2020-03-01,United Kingdom,94,0,33,0,1
2020-03-01,Vietnam,16,0,0,0,1
2020-03-02,Afghanistan,1,0,0,0,1
2020-03-02,Algeria,3,0,2,0,1
2020-03-02,Andorra,1,0,1,0,1
2020-03-02,Armenia,1,0,0,0,1
2020-03-02,Australia,30,1,3,0,1
2020-03-02,Austria,18,0,4,0,1
2020-03-02,Azerbaijan,3,0,0,0,1
2020-03-02,Bahrain,49,0,2,0,1
2020-03-02,Belarus,1,0,0,0,1
2020-03-02,Belgium,8,0,6,0,1
2020-03-02,Brazil,2,0,0,0,1
2020-03-02,Cambodia,1,0,0,0,1
2020-03-02,Canada,27,0,3,0,1
2020-03-02,Chile,9,0,0,0,1
2020-03-02,China,80136,2914,204,42,1
2020-03-02,Croatia,7,0,0,0,1
2020-03-02,Czechia,3,0,0,0,1
2020-03-02,Denmark,4,0,0,0,1
2020-03-02,Dominican Republic,1,0,0,0,1
2020-03-02,Ecuador,6,0,0,0,1
2020-03-02,Egypt,2,0,0,0,1
2020-03-02,Estonia,1,0,0,0,1
2020-03-02,Finland,6,0,0,0,1
2020-03-02,France,191,3,61,1,1
2020-03-02,Georgia,3,0,0,0,1
2020-03-02,Germany,159,0,29,0,1
2020-03-02,Greece,7,0,0,0,1
2020-03-02,Iceland,6,0,3,0,1
2020-03-02,India,5,0,2,0,1
2020-03-02,Indonesia,2,0,2,0,1
2020-03-02,Iran,1501,66,523,12,1
2020-03-02,Iraq,26,0,7,0,1
2020-03-02,Ireland,1,0,0,0,1
2020-03-02,Israel,10,0,0,0,1
2020-03-02,Italy,2036,52,342,18,1
2020-03-02,Japan,278,6,19,0,1
2020-03-02,Kuwait,56,0,11,0,1
2020-03-02,Latvia,1,0,1,0,1
2020-03-02,Lebanon,13,0,3,0,1
2020-03-02,Lithuania,1,0,0,0,1
2020-03-02,Luxembourg,1,0,0,0,1
2020-03-02,Malaysia,29,0,0,0,1
2020-03-02,Mexico,5,0,0,0,1
2020-03-02,Monaco,1,0,0,0,1
2020-03-02,Morocco,1,0,1,0,1
2020-03-02,Nepal,1,0,0,0,1
2020-03-02,Netherlands,18,0,8,0,1
2020-03-02,New Zealand,1,0,0,0,1
2020-03-02,Nigeria,1,0,0,0,1
2020-03-02,North Macedonia,1,0,0,0,1
2020-03-02,Norway,25,0,6,0,1
2020-03-02,Oman,6,0,0,0,1
2020-03-02,Pakistan,5,0,1,0,1
2020-03-02,Philippines,3,1,0,0,1
2020-03-02,Portugal,2,0,2,0,1
2020-03-02,Qatar,3,0,0,0,1
2020-03-02,Romania,3,0,0,0,1
2020-03-02,Russia,3,0,1,0,1
2020-03-02,San Marino,8,0,7,0,1
2020-03-02,Saudi Arabia,1,0,1,0,1
2020-03-02,Senegal,1,0,1,0,1
2020-03-02,Singapore,108,0,2,0,1
2020-03-02,South Korea,4335,28,599,11,1
2020-03-02,Spain,120,0,36,0,1
2020-03-02,Sri Lanka,1,0,0,0,1
2020-03-02,Sweden,15,0,1,0,1
2020-03-02,Switzerland,42,0,15,0,1
2020-03-02,Taiwan*,41,1,1,0,1
2020-03-02,Thailand,43,1,1,0,1
2020-03-02,US,53,6,23,5,1
2020-03-02,United Arab Emirates,21,0,0,0,1
2020-03-02,United Kingdom,134,0,40,0,1
2020-03-02,Vietnam,16,0,0,0,1
2020-03-03,Afghanistan,1,0,0,0,1
2020-03-03,Algeria,5,0,2,0,1
2020-03-03,Andorra,1,0,0,0,1
2020-03-03,Argentina,1,0,1,0,1
2020-03-03,Armenia,1,0,0,0,1
2020-03-03,Australia,39,1,9,0,1
2020-03-03,Austria,21,0,3,0,1
2020-03-03,Azerbaijan,3,0,0,0,1
2020-03-03,Bahrain,49,0,0,0,1
2020-03-03,Belarus,1,0,0,0,1
2020-03-03,Belgium,13,0,5,0,1
2020-03-03,Brazil,2,0,0,0,1
2020-03-03,Cambodia,1,0,0,0,1
2020-03-03,Canada,30,0,3,0,1
2020-03-03,Chile,10,0,1,0,1
2020-03-03,China,80261,2947,125,33,1
2020-03-03,Croatia,9,0,2,0,1
2020-03-03,Czechia,5,0,2,0,1
2020-03-03,Denmark,6,0,2,0,1
2020-03-03,Dominican Republic,1,0,0,0,1
2020-03-03,Ecuador,7,0,1,0,1
2020-03-03,Egypt,2,0,0,0,1
2020-03-03,Estonia,2,0,1,0,1
2020-03-03,Finland,6,0,0,0,1
2020-03-03,France,204,4,13,1,1
2020-03-03,Georgia,3,0,0,0,1
2020-03-03,Germany,196,0,37,0,1
2020-03-03,Greece,7,0,0,0,1
2020-03-03,Iceland,11,0,5,0,1
2020-03-03,India,5,0,0,0,1
2020-03-03,Indonesia,2,0,0,0,1
2020-03-03,Iran,2336,77,835,11,1
2020-03-03,Iraq,32,0,6,0,1
2020-03-03,Ireland,2,0,1,0,1
2020-03-03,Israel,12,0,2,0,1
2020-03-03,Italy,2502,79,466,27,1
2020-03-03,Japan,298,6,20,0,1
2020-03-03,Jordan,1,0,1,0,1
2020-03-03,Kuwait,56,0,0,0,1
2020-03-03,Latvia,1,0,0,0,1
2020-03-03,Lebanon,13,0,0,0,1
2020-03-03,Lithuania,1,0,0,0,1
2020-03-03,Luxembourg,1,0,0,0,1
2020-03-03,Malaysia,36,0,7,0,1
2020-03-03,Mexico,5,0,0,0,1
2020-03-03,Monaco,1,0,0,0,1
2020-03-03,Morocco,1,0,0,0,1
2020-03-03,Nepal,1,0,0,0,1
2020-03-03,Netherlands,24,0,6,0,1
2020-03-03,New Zealand,1,0,0,0,1
2020-03-03,Nigeria,1,0,0,0,1
2020-03-03,North Macedonia,1,0,0,0,1
2020-03-03,Norway,32,0,7,0,1
2020-03-03,Oman,12,0,6,0,1
2020-03-03,Pakistan,5,0,0,0,1
2020-03-03,Philippines,3,1,0,0,1
2020-03-03,Portugal,2,0,0,0,1
2020-03-03,Qatar,7,0,4,0,1
2020-03-03,Romania,3,0,0,0,1
2020-03-03,Russia,3,0,0,0,1
2020-03-03,San Marino,10,1,2,1,1
2020-03-03,Saudi Arabia,1,0,0,0,1
2020-03-03,Senegal,2,0,1,0,1
2020-03-03,Singapore,110,0,2,0,1
2020-03-03,South Korea,5186,28,851,0,1
2020-03-03,Spain,165,1,45,1,1
2020-03-03,Sri Lanka,1,0,0,0,1
2020-03-03,Sweden,21,0,6,0,1
2020-03-03,Switzerland,56,0,14,0,1
2020-03-03,Taiwan*,42,1,1,0,1
2020-03-03,Thailand,43,1,0,0,1
2020-03-03,US,73,7,20,1,1
2020-03-03,Ukraine,1,0,1,0,1
2020-03-03,United Arab Emirates,27,0,6,0,1
2020-03-03,United Kingdom,189,0,55,0,1
2020-03-03,Vietnam,16,0,0,0,1
2020-03-04,Afghanistan,1,0,0,0,1
2020-03-04,Algeria,12,0,7,0,1
2020-03-04,Andorra,1,0,0,0,1
2020-03-04,Argentina,1,0,0,0,1
2020-03-04,Armenia,1,0,0,0,1
2020-03-04,Australia,52,2,13,1,1
